product_uid,materials
146309,Metal
161926,Cast Iron
136998,Stainless Steel
161957,Wood
136995,Plastic
158307,Brass
161951,Engineered Wood Hollow Core Paper
136997,Medium Density Fiberboard (MDF)
158305,Carbon Steel
158306,Oil
148980,Steel
148982,Cast Iron
158309,Plastic
173937,Laminate Thermofoil
173938,MDF Birch
122392,Steel Other
173939,Steel
173935,Plastic
173936,Steel
122389,Oil
173931,Wood
122388,PEX Brass
148976,Metal Ceramic
173932,Steel
134340,Composite
134347,Resin
134343,Polyfiber
110399,Resin
110396,PVC PVC
134345,Composite
161942,Wood
134346,Cast Iron
148992,Iron
122384,Fiberglass
173926,Metal
173927,Composite
146330,Acrylic
173928,Plastic
148990,Steel
173929,Steel
173922,Metal
173923,Steel
148985,Thermoplastic
146327,Medium Density Fiberboard (MDF)
173920,Vitreous China
134352,PVC
161947,Steel
171379,Laminate
171377,Plastic
171372,Vinyl
171370,Concrete
171376,PVC
171375,Aluminum
171373,Plastic
171368,Glass
171367,Polyurethane
171366,Metal
171365,Steel
171364,Plastic
171363,Metal
171362,Acrylic
171399,Metal
171394,Stainless Steel
171393,Oak
171392,Other Domestic Hickory
171391,Brass Steel Steel
171397,Brass Multi-Surface
171395,Steel
171389,Nylon Plastic
171388,Wire Glass
171383,Steel
171382,Stainless Steel
171381,Wood
171386,Porcelain
171384,Other
146383,PVC PVC
146380,Vinyl
146387,Plastic
146386,Solid Brass
173999,Fabric
146377,Stainless steel Stainless Steel
171333,Vinyl
171339,Vinyl
171338,Other
173997,Steel
171337,No Shelf Glass
158372,Wire Other
173991,Wax
173994,Metal Metal
171330,Wood
173990,Steel
158356,Galvanized Steel
158357,Polyester Latex Other Synthetic
146391,Composite
173988,Porcelain
171324,Wood
173989,Polyurethane
146389,Steel
146388,Brass
171322,Wood
173984,Multi-Purpose Brass
171328,Stainless Steel
173987,HDF Core Laminate
173980,PVC
173982,Vinyl
158366,Steel
171320,Aluminum Steel
158363,Polyester Latex Other Synthetic
158389,Cotton Wool & Wool Blend
171358,Wood
171359,PVC
171354,Chrome Ceramic
171353,Vinyl
171352,Steel Plastic
158397,Plastic
158378,Wood
171347,Vitreous China
171345,Marble
171344,Steel
158384,Composite
158387,Steel
171343,Plastic
100908,Steel
100900,Metal
100902,Medium Density Fiberboard (MDF)
100904,Steel
100905,Vinyl
100906,Bi-Metal Steel Multi-Purpose
100907,Composite Wood
112920,Metal
112927,Plastic Other
112924,PVC
124901,Crystal Glass
100935,Other
100939,Wood
171295,Multi-Surface
171294,Polyester
171293,Metal
124907,Stainless Steel
100930,Composite Compression Molded Fiberglas and Resin
100931,Aluminum
171297,Water
100932,Ceramic
124903,Nylon
171296,Particle Board Birch
112910,Vitreous China
171291,No Shelf Glass
171290,Synthetic
112918,Metal
112917,Medium Density Fiberboard (MDF)
112915,PVC PVC
112912,Galvanized Steel
100945,Steel Steel
100947,Solid Surface
100949,Brass Metal
171282,Porcelain
171281,Aluminum
171288,Metal
171287,Steel
100943,Steel Steel
112908,Steel
112904,Wood
112902,Laminate
100911,Medium Density Fiberboard (MDF)
100912,Aluminum Polypropylene
100915,Plastic
100916,Wood
100918,Steel
100925,Metal Metal
100929,Porcelain Medium Density Fiberboard (MDF) Granite
100920,Vinyl
110303,Copper Brass
112966,Vinyl
136933,Plastic
109316,Steel
112964,Latex
109317,Plastic
110300,Galvanized Steel
110308,Vinyl
124945,Plastic
148912,Composite
148910,Porcelain
124948,Metal
100975,Wrought Iron
109309,Vinyl
124946,PVC
109325,Fiberglass
112954,Steel Metal
112952,Composite
109322,Copper Copper
112950,Fiberboard
109323,Wood
100990,Aluminum & Copper
136948,Ceramic
112958,Steel Glass
112957,Die-Cast
148922,High Speed Steel
124931,Fabric Regular Weight
124930,Stainless Steel
100980,Reinforced
100982,Aluminized Steel
100983,Multi-Purpose Diamond
100985,Stone
109319,Plastic
100986,Steel
100987,Rubber
161911,Steel Steel Wood
136957,enamel coating cast iron Cast Iron Stainless Steel
161913,Wood
136956,Steel
112940,Plastic Steel
112949,Metal
112946,Resin
124922,Resin
148934,Concrete
100957,Metal Metal wood fossil stone
124920,Wood
100958,Other
124921,Composite
100959,Vinyl
124928,Wood
136960,Wood
100950,Steel
124929,Stainless Steel Stainless Steel
100952,Wood Wood
100954,Steel
124925,Stainless Steel
109303,Metal Steel
112933,PVC
109305,Metal
134306,Steel
161901,Plastic
109300,Polyfiber Steel
109301,Steel
134302,Brass Stainless Steel
112939,Stone
112936,Travertine
134308,Composite
112934,Cardboard Proprietary
100966,Metal Metal
148944,Plastic
148946,Metal Glass
100969,Polyester
148940,Water
100960,Wood
124917,Polyester
124918,Wood
161904,Metal
100963,Resin
124916,Multi-Purpose PVC
100964,Laminate
100965,Steel
109358,Cast Metal
110347,Composite
109359,Stainless Steel
110345,Brass Ceramic
109354,Porcelain-coated cast iron grates Porcelain-Coated Cast Iron Painted Steel
109355,Plastic
109357,Metal
110342,Steel Steel
109350,Travertine
109352,Aluminum
109353,Cast Iron
124989,Polyethylene
110350,Vinyl
110336,Brass Vinyl
110334,Steel
110335,Polyethylene Polyethylene
110333,Metal
109368,Vitreous China
136907,Polyester Latex Other Synthetic
109363,Wood
122310,Vinyl
124973,Vinyl
122318,Vinyl Vinyl
110326,Copper
109338,Steel Steel
112986,Copper
136913,22% Polyester - 78% Pvc 0
109332,Stainless Steel
110322,Ceramic
109334,Ceramic
110320,Wood
136918,Wood High Carbon Steel
109331,Plastic
100999,Vitreous China
124965,Composite
122300,Vitreous China
100992,Carbon Wood
112990,Durable plastic
100993,Metal Wood Rubber
100995,Metal
122306,Ceramic
100997,Concrete
124968,Plastic Plastic
110314,Wood
110313,Fabric
110310,Nylon
110311,Steel
112972,Vinyl
136920,Glass
109340,Acrylic
136927,Other
124955,Other
124951,Vinyl
148904,Plastic Steel
148905,Metal
161858,Oil
161857,Copper Copper
110267,Plastic
109279,Rubber
134235,Brass Brass Ceramic
136898,Acrylic
110265,Plastic
134236,Wood Wood
136897,PVC PVC
109273,Multi-Purpose Stainless Steel
122250,Recycled Foam 90
148884,PVC
173834,Cast Metal
148879,Steel
173835,Resin Resin
146213,Plywood
173837,Copper
173830,Plastic
146218,Steel
173831,PVC PVC
173832,Plastic
173833,Ceramic
110270,Steel
110257,Resin
161847,Brass
110255,PEX Plastic
109289,Composite Composite
110253,Steel
134246,Wood
161843,Foam Steel
109284,Wood
122242,Wood
173827,Steel
109281,Steel
173828,Wood
173824,Stainless Steel
146224,Steel Wood
124899,Steel
146223,PVC
122233,Plastic plastic
124896,Plastic
173821,Brass
173822,Redwood
134252,Brass
134253,Nylon poly sheepskin
161848,Steel Steel
158226,Copper
158224,Other
158225,PVC PVC
110244,Metal
109256,Plastic
134256,Plastic Glass
134258,Steel
122231,Steel
109254,Vinyl
146244,Aluminum
146242,Other
146241,Copper
122226,Steel
124889,Resin
146237,Steel
173856,Composite
122225,Medium Density Fiberboard (MDF)
124887,Oil
173858,Steel
124886,Rubber 10
173853,Polyurethane
124883,Plastic Steel Rubber
173854,Recycled Foam 90
148899,Die-Cast Stainless Steel
110251,PVC
134262,Carbide Multi-Purpose
110252,Polypropylene
134265,Stainless Steel
173851,Other
122229,Aluminum
158231,PVC
112898,Steel Glass
158214,Vinyl
109266,Composite
110233,Composite
109267,Polyurethane
110234,Wood
134268,Plastic
109269,PVC
161864,Steel
124881,Plastic
161861,Stainless Steel
109265,Galvanized Steel
124878,Glass
173845,Steel Other
124877,Iron
146245,Zinc
122211,Fabric
124874,Stone
173841,Aluminum
173842,Particle Board Other
122213,Polycarbonate
173844,Vitreous China
134274,Vinyl
134275,Other
173840,Steel
158223,Brass Ceramic
134272,Composite MDF
158221,Cast Iron
161813,Polyethylene
122295,Composite
122297,Plastic
122290,Other
136859,Cast-Iron
122288,Metal Ceramic
122287,Galvanized Steel
148831,Multi-Surface
122289,Aluminum
161819,Metal
136860,Wood
136869,Aluminum
136862,PVC PVC
136865,Natural Stone
122283,Metal Ceramic
122285,Steel
122280,Galvanized Steel
148848,Plastic Plastic
148841,Steel
122276,Stainless Steel
148843,Metal
161809,Other
136871,Iron
161804,PVC
134217,Plastic
134218,Acrylic
136879,Plastic
110288,Polyethylene
134211,Wood
134212,Glue Steel
134214,Multi-Purpose Galvanized Steel
122273,Nylon Stainless Steel
148860,Oil
109298,Steel
173817,PVC
122271,Brass
109294,Vinyl
122270,Steel
173819,Chrome
173812,Vinyl
148857,Vinyl
122265,Aluminum
148854,Multi-Purpose Brass
173810,Plastic
148855,Plastic
110295,Metal
136880,Copper
134220,Plastic
136883,Composite
110294,Steel
134221,Metal
110292,Fiberglass
110279,Plastic
134222,Acrylic
136884,Acrylic
134224,Travertine
134225,Porcelain
122262,Plastic
148872,Vinyl
146211,PVC
173806,Metal Metal
173807,Natural stone
173808,Marble
122259,Cotton
173801,Aluminum
148869,Steel
173803,Maple
146201,Plated Steel cooking grate; Porcelain-enameled bowl and lid
122255,Plastic
146205,Vitreous China
148866,Brass Ceramic
173800,Resin
110284,Wood
136892,Aluminum
134230,Wood Wood
110282,Steel
110283,Plastic
146209,Wood
161827,Cast Iron
110281,Stainless Steel
171259,Vinyl
171257,Polyester
171250,Laminate
171255,Metal
171247,Aluminum
171246,Composite
158284,Composite
171240,Cast Aluminum
171244,Carbide
158289,Stone
171280,Other
171273,Polyester Latex Other Synthetic
171272,Concrete
171270,Ceramic
171277,Composite
171276,Galvanized Steel
171274,Polyurethane
171268,Porcelain
171263,Glass
158249,Aluminum
146261,Aluminum
171215,Steel Plastic
173879,Granite Diamond
171213,Solid Surface
171219,Chlorinated Poly Vinyl Chloride (CPVC)
173874,Medium Density Fiberboard (MDF)
171218,Hickory
173875,Steel
173877,Jute Synthetic
134284,Water
158251,Steel
173870,Maple Maple
134285,Metal
134286,Cardboard Synthetic
173872,plastic and metal
134287,Steel Steel
134281,Vinyl
171210,Polyester Latex Other Synthetic
134283,Rubber
158236,Plastic
134288,Fiberglass
161885,Vinyl
161883,Granite
146270,Wood
161882,Copper
171209,Metal
146277,Ceramic
146276,Acrylic
146275,Acrylic
171204,Plastic Aluminum
171202,Steel
171208,Steel
171207,Cast Iron
173864,Resin
171206,Aluminum/Stainless Steel
173865,Cast Metal
171205,Plastic
134297,Aluminum
173861,Polyester
173862,Resin Plastic
134299,Polycarbonate
146282,Foam Steel Glass
146281,Stainless Steel Stainless Steel Stainless Steel
171237,Steel
171235,Metal
171234,Acrylic
171239,Steel
173899,Stainless Steel
158274,Aluminum
173893,Cement
158277,Acrylic
171233,Other
173890,Porcelain Solid Wood Porcelain
158276,PVC Brass Aluminum
171230,Wood
158259,Copper
146294,Metal Steel
146293,Manila
146297,Brass Brass Brass
146296,Brass
171226,Plastic
171225,Acrylic
171223,Vitreous China
171228,Oil
173887,Solid Hardwoods & Veneer Wood
171227,Wire Steel
158262,Steel
173882,Acrylic
173883,Ceramic
173884,Cardboard Proprietary
171222,Plastic
171221,Brass
171180,Pine
112809,Metal Ceramic
112808,Steel
100813,Composite
100815,Plastic
100818,Aluminum
171173,Laminate
171171,Oil
171178,Ceramic
100811,Copper type L hard temper Brass
171175,Plastic
171170,Wood
100823,Solid Brass
100824,Plastic
100825,Plastic
171169,Galvanized Steel
100829,Cedar Plastic/Metal/Wood
171163,Steel
171160,Galvanized Steel
100820,Bamboo
171166,Polyfiber Cast Aluminum
100821,Steel
171165,Porcelain
171195,Fiberglass
171194,Steel
171199,Aluminum
171198,Vinyl
171197,Red Oak
171192,Polyester Latex Other Synthetic
171191,Metal
171190,Wood
100802,Other
100803,Other
100805,Metal
100806,Wire
100807,Polyurethane
171185,Composite Maple
171184,Steel
171183,Wood Steel
171182,Wood
171189,Steel
171187,Stainless Steel
100800,Epoxy/2 part
112845,Aluminum
136812,Steel
112844,Carbon Steel
112842,Cast Iron
112847,Glass
100856,Steel
124823,PVC
100857,Steel
124824,Fiberglass
100858,Plastic
100851,Aluminum
100852,Other Other
100853,Plywood
124828,Plastic
100854,Bamboo
100855,Aluminum
136822,Plastic
109206,Vinyl
112832,Metal
136825,Other
109207,Stainless Steel
136821,Zinc
109203,Copper
136820,Latex-based dry paint
112839,Composite Medium Density Fiberboard (MDF) Engineered quartz composite
136827,Steel
112836,Stainless Steel
124812,Metal
124813,Plastic
100869,Laminate
100860,Vinyl
100861,Vinyl
100862,Metal
100863,Vinyl
124816,Aluminum
148805,Stainless steel
148807,Metal
100866,Other
112823,Porcelain-Coated Cast Iron Stainless Steel
136834,Brass
136836,Metal
136835,Metal
112829,Aluminum Aluminum
112828,Steel
112826,Steel Steel
136837,Glass
148812,Granite Medium Density Fiberboard (MDF) Glass
100835,Aluminum No Handle
100836,Brass Brass
124800,none Other
100838,Vinyl
148811,Ceramic
124808,Steel
100830,Brass Ceramic
100831,Stone
148817,Oil
100832,Metal
124803,Brass
124804,Rubber
136846,Other
112817,Glass
112816,Metal Aluminum Plastic
136849,Vinyl
136848,Other
112813,Steel
100845,Wood
100847,Glass
148825,Plastic
148826,Laminate
100849,Steel Metal
148821,Vinyl Soft
100842,Iron
109238,Steel Steel Wood
110227,metal
112888,Cotton
109239,Wood
112886,Aluminum
110222,Metal
110220,PVC PVC
109236,Medium Density Fiberboard (MDF)
124870,Vinyl
110228,PVC
124867,PVC PVC
100892,PVC
110230,Acrylic
100894,PVC
100896,Wood Wood
122208,Water
100897,Steel
100898,Composite
110214,Wood
110211,Steel
112874,Cardboard
112873,Stainless Steel
109247,Galvanized Steel
110219,Composite Composite
112879,Rubber 10
124857,Steel
124851,Laminate Thermofoil
112881,Wood Wood
112880,Steel
109218,Plastic
112864,Polyethylene
109211,Steel
110201,Composite
112862,Glass
109213,Composite
110208,Composite
112869,Porcelain-Coated Steel Porcelain
112868,Black Oxide
100878,Steel
124845,Galvanized Steel
100879,Galvanized Steel
100872,Wood Wood
100873,Steel
100874,Rubber
100877,Wrought Iron
109227,Oil
112855,Foam Steel
100890,Polypropylene
109224,Cast Metal
112850,Porcelain
109225,No Shelf Glass
136809,Other Glass
100889,PVC
124834,Polyester Aluminum Cast Aluminum
124830,Epoxy/2 part
100881,Zinc
100882,Aluminum
100884,Metal
100887,Polyester Latex Other Synthetic
100888,Composite
124837,Acrylic
178176,Composite
178174,PVC
178175,Stainless Steel Stainless Steel Stainless Steel
178173,Plastic Steel
178171,Birch
166188,Metal
166198,Steel
166197,Porcelain Solid Wood Marble
166196,Plastic
166195,Steel
166192,Cobalt
166191,Plastic
166190,Galvanized Steel
178169,Zinc
178168,Polyester Polyester
178165,Metal Ceramic
178163,Rubber
178164,Steel Steel
178161,Wood
178162,Cardboard Synthetic
178160,Glass
166178,Limestone
166187,Steel
166186,Porcelain-Coated Cast Iron Stainless Steel
166183,Steel
166182,Galvanized malleable iron Iron
178158,Metal
178159,Corrugated HDPE(High Density Polethylene) Polyethylene
178198,Steel
178197,Nylon/Polyester Blend
178194,Vinyl
178195,Metal
178190,Polyester Latex Other Synthetic
178191,Frameless Synthetic
178187,Steel
178186,Wood
178184,Porcelain-Coated Steel
178181,Metal
178182,Stone
178180,Steel
178178,PVC PVC
130199,Acrylic
154167,Wood
178130,Cast Iron KOHLER Cast Iron
178131,Stainless Steel
166148,Cast Iron
166147,Steel
166146,Brass
142175,Clay
166153,Laminate
166152,Clay
166151,Wood
166150,Oil
178129,Plastic
178127,Laminate HDF Core Board
154171,PVC PVC
178125,Other Metal
154154,Plastic
178121,Acrylic
142192,Steel
142191,PVC
166136,Polyester
166134,Metal Metal
166143,Steel
142186,Metal
166142,Rubber
168796,Metal Steel Steel Plastic
142189,Rubber
168797,Glass
166140,Metal
178116,Vitreous China
178114,Acrylic
154162,Composite
178115,Black malleable iron Iron
178113,Cast Metal
178151,Acrylic
166168,Vitreous China Vitreous China
142199,Polyethylene Polyethylene
166173,Particle Board Cultured Marble
166172,Metal
154190,Polyester Latex Other Synthetic
178149,Cast Metal
154194,Wood
178147,Plywood MDF
178148,Wire Glass
154177,Brass
178141,Steel
166157,Steel Steel Solid-surface materials
166155,Metal
166165,Steel
166162,Metal
178138,Polyester Latex Other Synthetic
178136,ABS Acrylonitrile Butadiene Styrene (ABS)
178137,Cherry
178134,Plastic
178135,Zinc
107808,Metal
119800,Wood
107802,MDF / Composite Wood
107801,Metal
107807,Steel
107820,Steel Steel
107814,Steel
107811,Steel
107817,Wire
107815,ABS Acrylonitrile Butadiene Styrene (ABS)
132800,Composite
132807,16-Gauge Galvanized Steel Stainless Steel
132806,Plastic
132808,Aluminum
119834,Stone
119844,Porcelain Medium Density Fiberboard (MDF) Granite
119842,Vinyl
107847,Laminate Medium Density Fiberboard paper Resin (both Acrylic and Melamine) Polyurethane hot metal adhesive and Olefin hot metal adhesive
120825,Steel
107845,Metal Metal
107849,Other Other
107860,Metal
120818,PVC PVC
107864,Porcelain
119833,Bamboo
120816,Oil
107855,Wood
120817,No Shelf Glass
107859,Brass
107832,Steel
120808,Vinyl
119814,Composite
119813,Crystal Solid Brass
119819,Metal Metal Metal
119816,Polyethylene
107825,Stainless Steel
107824,Glass
107842,Copper
119804,Oil
119811,Steel
107835,Plastic
107833,Glass
107839,Vitreous China Granite
107837,Steel
105110,Oil
107773,Other
105114,Glue Other
107777,Solid Wood
105115,Plastic
156701,Steel
119757,Steel
132735,Fibre Reinforced Polymer (FRP)
119758,Steel
119760,Polyester Latex Other Synthetic
119766,Plastic
144711,PVC
117102,Laminate Medium Density Fiberboard paper Resin (both Acrylic and Melamine) Polyurethane hot metal adhesive and Olefin hot metal adhesive
120748,Steel Glass
144715,Metal
144713,Ceramic
105106,Steel
107767,Galvanized Steel
105122,Metal
105120,PVC PVC
107786,Composite Particle Board Engineered quartz composite
105124,Plastic
132747,Brass
119746,Steel Steel Wood
120731,Ceramic Fireclay
119754,Galvanized Steel
144727,Composite Maple
144724,Solid Brass
120735,Steel
144729,Wood
132750,Clay
132754,PVC
107753,Composite
107752,Plastic
132752,Wood
156723,Granite
119738,Metal Polyethylene
119736,Aluminum
119739,Vinyl
119740,Zinc
144730,Metal
119744,Copper Brass
168700,Laminate Medium Density Fiberboard paper Resin (both Acrylic and Melamine) Polyurethane hot metal adhesive and Olefin hot metal adhesive
144731,Oil
120728,Aluminum
168706,Steel
120722,Wood Wood Wood
168708,Fabric
168709,Steel
120724,Vinyl
107761,Natural Stone
130100,Acrylic
105103,Composite
107766,Metal
132766,Brass
105104,Sainless Steel
132765,PVC
156713,Medium Density Fiberboard (MDF)
130102,Metal
156712,Vinyl
132767,Zinc
144740,Composite
119730,Steel
119733,Metal
144745,Wood Carbide
144742,Ceramic
119732,Porcelain
107758,Multi-Purpose Plastic
107756,Polyester
120718,Latex
144747,Copper
120712,Steel
105154,Plastic
129121,Plastic
105155,Steel
129122,Wood
129125,Vitreous China
105159,Marble Particle Board Cultured Marble
129127,Acrylic
105157,Fibre Reinforced Polymer (FRP)
105150,porcelain enamel
105151,PVC PVC
129120,Laminate
120784,Steel
117147,Vitreous China
120780,Glass
117146,Metal
117148,Innerspring coil w/ cotton comfort layers
120783,Composite
105149,Steel
117140,Wood
105163,Vinyl
105167,Metal
117129,Vinyl
105162,Plastic
132706,Metal
105160,Brass
132705,Wood Other Wood
117131,Aluminum
119796,Ceramic
117134,Maple
119799,Cast acrylic Acrylic
120770,Granite Steel
117138,Composite
